# ts: 1780645948.2026622
基金代码,基金简称,基金类型,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
013079,方正富邦策略轮动混合C,混合型,2026-06-04,1.1229,1.1229,0.25,-0.72,12.57,26.37,27.33,34.35,43.8,32.15,24.68,12.29,0.00%
014913,博时研究回报混合A,混合型,2026-06-04,1.5542,1.5542,-1.06,1.95,-7.45,-5.78,1.71,34.33,36.07,51.81,-1.99,55.42,0.15%
020445,金信优质成长混合C,混合型,2026-06-04,1.5962,1.5962,0.34,-5.22,16.84,18.01,3.83,34.33,63.91,nan,-0.47,40.26,0.00%
018077,光大优势配置混合C,混合型,2026-06-04,0.8564,0.8564,0.14,-2.53,5.16,11.24,25.96,34.32,31.94,15.65,20.57,12.97,0.00%
016493,南方均衡成长混合C,混合型,2026-06-04,1.3612,1.3612,-0.04,2.78,3.14,5.0,12.62,34.29,40.14,36.87,11.83,36.12,0.00%
012355,南方新能源产业趋势混合C,混合型,2026-06-04,0.7471,0.7471,-1.8,-7.54,-7.71,-2.29,5.26,34.27,23.14,7.67,-0.32,-25.29,0.00%
010073,方正富邦策略精选C,混合型,2026-06-04,1.2431,1.2431,0.06,-1.27,11.63,24.6,26.43,34.24,48.73,36.68,22.34,24.31,0.00%
010276,嘉实优质精选混合C,混合型,2026-06-04,0.7272,0.7272,-0.03,0.3,2.08,5.16,10.89,34.19,42.39,15.59,7.53,-27.28,0.00%
019876,广发均衡成长混合A,混合型,2026-06-04,1.6751,1.6751,0.28,-0.99,6.1,12.46,13.7,34.19,66.38,nan,10.52,67.51,1.50%
015100,华泰柏瑞低碳经济智选混合A,混合型,2026-06-04,0.6533,0.6533,0.14,-4.52,4.31,5.99,14.13,34.18,39.24,-8.48,4.95,-34.67,0.15%
000294,华安生态优先混合A,混合型,2026-06-04,3.467,3.955,1.08,-1.03,17.29,30.29,28.41,34.17,33.86,10.7,24.71,326.28,0.15%
011741,博时成长精选混合C,混合型,2026-06-04,1.1354,1.1354,-1.37,-0.41,-3.94,-4.6,6.02,34.16,28.15,55.26,4.45,13.54,0.00%
011331,鹏华远见成长混合A,混合型,2026-06-04,1.0083,1.0083,0.43,-1.5,7.08,15.06,17.19,34.14,63.63,33.46,17.85,0.83,0.15%
010691,万家互联互通核心资产量化C,混合型,2026-06-04,1.1287,1.1287,-1.13,-2.47,-5.29,0.81,14.17,34.1,49.73,30.5,7.72,12.87,0.00%
003594,长盛盛崇灵活配置混合A,混合型,2026-06-04,1.5727,1.904,-0.36,0.02,2.93,9.02,11.7,34.05,32.43,30.56,8.79,108.49,0.08%
001681,新华积极价值灵活配置混合A,混合型,2026-06-04,1.649,1.649,-0.67,-3.62,-2.59,5.23,17.51,34.03,38.73,20.15,11.19,64.9,0.15%
004947,汇添富盈润混合C,混合型,2026-06-04,1.8217,1.8647,0.39,0.2,11.19,14.86,18.25,34.02,34.6,37.2,16.72,88.0,0.00%
001810,中欧潜力价值灵活配置混合A,混合型,2026-06-04,2.4393,2.621,-0.88,-2.37,-9.05,-13.55,0.61,34.0,30.37,29.56,-6.58,182.59,0.15%
012473,大成成长回报六个月持有混合A,混合型,2026-06-04,1.2173,1.2173,0.28,-4.27,-2.95,-1.54,7.85,33.98,41.81,31.01,6.14,21.73,0.15%
015104,博道研究恒选混合A,混合型,2026-06-04,1.1825,1.1825,0.03,-0.26,5.87,13.8,14.49,33.95,51.04,35.27,14.22,18.25,0.15%
019473,长江长宏混合发起C,混合型,2026-06-04,1.2507,1.2507,-0.31,-1.87,1.82,-0.04,10.24,33.95,19.5,nan,5.1,25.07,0.00%
020360,中海混改红利混合C,混合型,2026-06-04,1.33,1.33,-1.26,-1.12,-0.15,-13.24,23.49,33.94,23.95,nan,12.24,13.19,0.00%
003595,长盛盛崇灵活配置混合C,混合型,2026-06-04,1.561,1.8652,-0.36,0.02,2.92,8.99,11.64,33.91,32.15,30.15,8.74,102.52,0.00%
008954,安信价值回报三年持有混合A,混合型,2026-06-04,1.464,1.564,0.1,1.2,8.09,17.7,13.56,33.91,45.17,36.12,15.17,56.77,0.15%
010164,财通资管价值精选一年持有混合C,混合型,2026-06-04,0.9341,0.9341,0.61,-0.7,0.61,1.95,12.53,33.9,50.52,5.76,7.93,-6.59,0.00%
019796,银河国企主题混合发起式C,混合型,2026-06-04,1.3664,1.3664,0.91,-2.27,3.12,4.38,12.22,33.9,30.24,nan,10.53,36.64,0.00%
011566,富国美丽中国混合C,混合型,2026-06-04,2.759,2.759,1.47,-0.83,-0.18,-0.72,14.91,33.87,34.65,23.72,9.92,-0.43,0.00%
014830,诺德新能源汽车混合C,混合型,2026-06-04,1.4675,1.4675,-2.7,-5.74,2.31,6.89,11.82,33.86,65.69,79.64,8.93,46.75,0.00%
014241,农银均衡收益混合,混合型,2026-06-04,1.0226,1.0226,-0.1,-0.91,4.0,10.15,15.07,33.85,27.24,20.96,10.81,2.26,0.15%
014109,融通内需驱动混合C,混合型,2026-06-04,3.602,3.602,1.15,-0.5,1.52,-1.96,17.64,33.8,27.55,31.89,10.49,42.32,0.00%
010724,中欧价值成长混合C,混合型,2026-06-04,0.8422,0.8422,0.0,-3.1,-0.93,5.29,9.9,33.79,37.32,20.45,5.7,-15.78,0.00%
007803,兴全合泰混合C,混合型,2026-06-04,1.7848,1.7848,-0.57,-1.0,1.57,9.86,17.04,33.78,52.93,33.84,13.98,78.48,0.00%
011717,浦银均衡优选6个月持有混合A,混合型,2026-06-04,1.0048,1.0048,-0.13,2.36,10.32,0.25,6.78,33.78,44.33,15.99,5.68,0.48,0.15%
015455,信澳周期动力混合C,混合型,2026-06-04,1.8201,1.8201,-0.22,1.25,0.14,-12.32,4.42,33.77,42.43,22.29,-1.22,18.65,0.00%
016781,湘财研究精选一年持有期混合A,混合型,2026-06-04,1.0406,1.0406,-0.83,0.41,-3.75,-2.71,0.68,33.77,40.7,6.26,1.63,4.06,0.15%
001603,易方达安盈回报混合A,混合型,2026-06-04,2.921,3.119,0.1,0.97,7.75,20.7,25.96,33.75,36.88,38.44,24.09,215.8,0.10%
360007,光大优势配置混合A,混合型,2026-06-04,0.858,1.3172,0.11,-2.63,5.02,10.82,25.4,33.69,31.76,15.81,20.0,28.0,0.15%
011246,嘉实阿尔法优选混合A,混合型,2026-06-04,0.6599,0.6599,-0.35,-1.55,-0.39,3.3,8.88,33.66,31.51,11.45,6.57,-34.01,0.15%
008955,交银创新领航混合,混合型,2026-06-04,1.9626,1.9626,1.39,-0.95,11.5,18.36,28.0,33.65,55.96,58.07,24.29,96.26,0.15%
010558,汇安鑫利优选混合A,混合型,2026-06-04,0.8794,0.8794,0.22,-1.97,3.06,5.17,10.44,33.65,56.2,15.12,7.45,-12.06,0.15%
011272,汇添富价值成长均衡投资混合C,混合型,2026-06-04,0.743,0.743,0.77,0.08,6.52,8.75,12.44,33.59,45.34,29.08,11.34,-25.7,0.00%
660004,农银策略价值混合,混合型,2026-06-04,4.1882,4.1882,-0.09,-0.85,4.1,10.23,15.17,33.57,26.82,20.49,10.96,318.82,0.15%
015286,国投瑞银产业转型一年持有混合C,混合型,2026-06-04,0.7455,0.7455,-0.65,-1.45,-3.66,-3.07,0.63,33.55,32.16,-12.28,0.76,-25.45,0.00%
018405,朱雀产业精选混合A,混合型,2026-06-04,1.3833,1.3833,0.57,-1.7,12.83,21.19,22.97,33.55,46.47,nan,23.64,38.33,0.15%
010787,华安优势企业混合A,混合型,2026-06-04,0.7129,0.7129,-0.65,-1.84,-1.14,-3.11,1.68,33.53,21.16,19.0,1.94,-28.71,0.15%
015521,建信兴晟优选一年持有混合A,混合型,2026-06-04,1.0692,1.0692,0.51,-0.24,13.35,19.69,32.05,33.53,35.29,15.38,32.03,6.92,0.15%
012297,东兴宸瑞量化混合A,混合型,2026-06-04,1.2387,1.2387,-1.18,-2.42,-0.05,4.51,12.32,33.52,43.9,38.25,9.15,23.87,0.15%
015101,华泰柏瑞低碳经济智选混合C,混合型,2026-06-04,0.6409,0.6409,0.16,-4.51,4.28,5.86,13.86,33.52,37.86,-9.83,4.74,-35.91,0.00%
010234,华泰柏瑞量化增强混合C,混合型,2026-06-04,1.761,1.853,-0.79,0.0,1.85,7.57,11.31,33.51,42.94,39.19,8.37,24.87,0.00%
021604,新华积极价值灵活配置混合C,混合型,2026-06-04,1.4294,1.4294,-0.67,-3.63,-2.63,5.12,17.28,33.5,nan,nan,11.0,42.94,0.00%
019877,广发均衡成长混合C,混合型,2026-06-04,1.6576,1.6576,0.27,-1.0,6.05,12.34,13.35,33.49,64.72,nan,10.2,65.76,0.00%
006696,汇添富研究优选灵活配置混合,混合型,2026-06-04,1.262,1.512,0.34,-1.37,6.57,11.17,18.22,33.47,39.6,33.42,16.65,46.2,0.15%
014914,博时研究回报混合C,混合型,2026-06-04,1.5162,1.5162,-1.07,1.94,-7.51,-5.93,1.4,33.46,34.4,49.17,-2.26,51.62,0.00%
008276,财通资管价值发现混合A,混合型,2026-06-04,1.9815,1.9815,0.48,-0.67,0.82,2.04,12.32,33.45,54.7,10.36,7.32,98.15,0.15%
005351,汇添富行业整合混合A,混合型,2026-06-04,1.748,1.748,0.19,0.87,-1.78,-1.18,11.27,33.44,33.45,47.04,9.21,74.8,0.15%
005225,广发量化多因子混合A,混合型,2026-06-04,2.3589,2.3589,-1.21,-3.04,-5.18,-4.27,5.32,33.44,94.45,78.31,0.64,135.89,0.15%
012474,大成成长回报六个月持有混合C,混合型,2026-06-04,1.1939,1.1939,0.29,-4.27,-2.99,-1.65,7.64,33.44,40.67,29.43,5.95,19.39,0.00%
020842,联博智选混合A,混合型,2026-06-04,1.4395,1.4395,-0.37,0.68,4.06,7.17,10.9,33.41,44.24,nan,8.13,43.95,1.50%
017199,广发ESG责任投资混合A,混合型,2026-06-04,1.1571,1.1571,1.84,3.4,11.51,17.03,24.27,33.4,35.79,21.29,21.48,15.71,0.15%
590006,中邮中小盘灵活配置混合A,混合型,2026-06-04,3.108,3.687,1.97,-2.72,5.53,11.4,24.92,33.39,76.39,44.49,16.06,338.27,0.15%
010656,华商均衡30,混合型,2026-06-04,0.9451,0.9451,-2.57,-4.74,-4.53,-4.61,3.73,33.39,28.04,3.12,-1.01,-5.49,0.15%
012298,东兴宸瑞量化混合C,混合型,2026-06-04,1.2322,1.2322,-1.18,-2.42,-0.06,4.48,12.26,33.37,43.61,37.81,9.1,23.22,0.00%
620002,金元顺安成长动力混合,混合型,2026-06-04,1.1045,1.5775,-0.23,-3.83,-0.19,6.36,14.15,33.36,38.24,3.03,7.58,63.29,0.15%
014977,华安生态优先混合C,混合型,2026-06-04,3.379,3.379,1.11,-1.03,17.24,30.11,28.04,33.35,32.04,8.54,24.37,-0.38,0.00%
018698,国投瑞银盛煊混合A,混合型,2026-06-04,1.759,1.759,-0.24,0.42,-3.97,-8.67,7.49,33.33,64.61,nan,4.24,75.9,0.15%
660001,农银行业成长混合,混合型,2026-06-04,3.4363,4.0363,-0.09,-0.85,4.11,10.14,14.98,33.32,26.33,20.3,10.84,431.85,0.15%
012382,宏利新兴景气龙头混合A,混合型,2026-06-04,0.9594,0.9594,2.57,2.27,16.79,19.27,12.47,33.31,57.41,51.35,15.3,-4.06,0.15%
017414,易方达安盈回报混合C,混合型,2026-06-04,2.887,2.887,0.1,0.98,7.72,20.59,25.74,33.29,35.92,36.95,23.85,30.22,0.00%
015105,博道研究恒选混合C,混合型,2026-06-04,1.1591,1.1591,0.03,-0.28,5.82,13.66,14.21,33.28,49.54,33.26,13.97,15.91,0.00%
002291,诺安安鑫灵活配置混合,混合型,2026-06-04,3.4988,3.4988,-0.9,-1.51,-5.4,-7.65,9.26,33.27,41.26,45.94,4.6,249.88,0.15%
005632,鹏华量化先锋混合,混合型,2026-06-04,1.7132,3.3631,-0.53,-2.41,-1.44,0.05,10.27,33.26,61.93,52.07,6.62,102.45,0.15%
011718,浦银均衡优选6个月持有混合C,混合型,2026-06-04,0.9849,0.9849,-0.13,2.36,10.28,0.15,6.57,33.26,43.17,14.6,5.51,-1.51,0.00%
010667,安信价值回报三年持有混合C,混合型,2026-06-04,1.4239,1.5239,0.1,1.18,8.03,17.55,13.28,33.24,43.6,33.98,14.92,15.73,0.00%
011479,广发诚享混合A,混合型,2026-06-04,0.5397,0.5397,-0.18,-3.23,-1.64,2.31,10.41,33.19,6.6,-17.98,8.24,-46.03,0.15%
001907,国投瑞银境煊灵活配置混合A,混合型,2026-06-04,3.7203,3.7203,0.19,-0.42,-4.34,-8.86,7.07,33.16,40.77,19.18,3.38,272.03,0.15%
023099,金信周期价值混合A,混合型,2026-06-04,1.4138,1.4138,0.27,1.01,0.63,3.81,6.32,33.16,nan,nan,5.81,41.38,0.15%
011247,嘉实阿尔法优选混合C,混合型,2026-06-04,0.6463,0.6463,-0.34,-1.55,-0.43,3.21,8.66,33.15,30.46,10.14,6.4,-35.37,0.00%
005760,富国周期优势混合A,混合型,2026-06-04,2.93,3.1802,-1.94,0.56,-5.65,-15.8,8.6,33.09,34.07,38.13,3.53,225.53,0.15%
005126,银河量化稳进混合,混合型,2026-06-04,1.7925,1.7925,0.36,-2.56,4.28,10.85,13.4,33.09,66.93,47.28,13.04,79.23,0.15%
008227,宝盈研究精选混合A,混合型,2026-06-04,1.7906,1.7906,1.13,0.07,10.8,30.32,22.64,33.09,32.64,11.83,25.27,79.06,0.15%
016782,湘财研究精选一年持有期混合C,混合型,2026-06-04,1.0227,1.0227,-0.82,0.41,-3.79,-2.83,0.43,33.09,39.29,4.68,1.42,2.27,0.00%
004266,招商沪港深科技创新混合A,混合型,2026-06-04,1.9337,2.0227,0.56,-3.5,6.43,12.4,23.73,33.08,55.04,42.0,18.34,110.54,0.15%
011332,鹏华远见成长混合C,混合型,2026-06-04,0.9687,0.9687,0.44,-1.51,7.02,14.84,16.74,33.08,61.02,30.29,17.46,-3.13,0.00%
519700,交银主题优选混合A,混合型,2026-06-04,2.4301,3.6141,-0.27,-2.45,0.56,3.4,14.71,33.07,48.24,23.85,11.41,440.99,0.15%
013431,华泰柏瑞景气汇选三年持有期混合A,混合型,2026-06-04,1.3191,1.3191,-0.63,-1.71,-4.96,-3.81,10.26,33.07,34.67,49.46,7.13,31.91,0.15%
400025,东方新兴成长混合,混合型,2026-06-04,1.6661,1.6661,0.94,0.1,6.32,9.31,20.32,33.06,17.84,-1.01,16.0,66.61,0.15%
501051,圆信永丰汇利混合(LOF),混合型,2026-06-04,2.1684,2.1684,-0.75,-2.5,-2.8,3.06,10.5,33.05,46.22,41.02,7.11,116.84,0.15%
021692,招商资管智达量化选股混合发起A,混合型,2026-06-04,1.4467,1.4467,-0.14,-2.4,-1.79,0.23,10.59,33.01,nan,nan,7.59,44.67,0.15%
002182,东兴蓝海财富混合A,混合型,2026-06-04,0.919,0.919,-0.33,-1.5,3.72,15.74,13.88,33.0,28.17,34.95,13.18,-8.1,0.15%
009190,景顺长城核心优选一年持有混合,混合型,2026-06-04,1.4875,1.4875,0.25,0.15,3.54,0.34,14.19,33.0,43.14,53.65,15.74,48.75,0.15%
010559,汇安鑫利优选混合C,混合型,2026-06-04,0.857,0.857,0.22,-1.98,3.02,5.04,10.17,32.99,54.67,13.4,7.23,-14.3,0.00%
015522,建信兴晟优选一年持有混合C,混合型,2026-06-04,1.0533,1.0533,0.52,-0.26,13.31,19.57,31.78,32.99,34.2,13.97,31.81,5.33,0.00%
005764,中欧潜力价值灵活配置混合C,混合型,2026-06-04,2.2821,2.4638,-0.88,-2.39,-9.12,-13.73,0.21,32.94,28.34,26.52,-6.89,80.1,0.00%
006267,诺德量化核心A,混合型,2026-06-04,1.563,1.613,-0.09,-3.44,-0.63,1.53,9.85,32.92,75.78,48.6,7.03,63.65,0.15%
012767,财通资管价值发现混合C,混合型,2026-06-04,1.9442,1.9442,0.48,-0.68,0.78,1.93,12.09,32.91,53.46,9.03,7.14,-6.58,0.00%
002005,工银新得利混合,混合型,2026-06-04,1.746,1.746,-0.23,-2.95,1.33,3.87,16.79,32.88,45.02,45.62,12.43,74.6,0.06%
005650,万家量化同顺多策略混合A,混合型,2026-06-04,1.7974,1.7974,-0.82,-2.57,-5.09,6.65,20.91,32.88,61.72,45.59,13.17,79.74,0.15%
023175,中邮中小盘灵活配置混合C,混合型,2026-06-04,3.092,3.092,1.98,-2.74,5.49,11.26,24.63,32.87,nan,nan,15.85,41.51,0.00%
002067,诺安精选回报混合A,混合型,2026-06-04,2.543,2.703,-0.78,-10.49,-13.8,-13.56,8.68,32.86,56.01,40.11,-2.94,192.58,0.15%
008138,富国龙头优势混合A,混合型,2026-06-04,1.6273,1.6273,0.91,-0.82,1.97,9.69,12.03,32.85,41.26,33.9,10.12,62.73,0.15%
019166,东兴蓝海财富混合C,混合型,2026-06-04,0.918,0.918,-0.33,-1.5,3.73,15.62,13.9,32.85,27.86,nan,13.19,36.0,0.00%
018714,平安新鑫优选混合A,混合型,2026-06-04,1.6561,1.6561,1.62,2.17,6.08,0.68,14.01,32.84,70.29,nan,13.1,65.61,0.15%
020305,信澳星煜智选混合A,混合型,2026-06-04,1.9094,1.9094,-0.71,-3.52,-3.15,0.47,9.97,32.84,93.26,nan,7.6,90.94,0.15%
005311,万家经济新动能混合A,混合型,2026-06-04,2.2666,2.2666,-1.8,-3.47,0.79,19.34,11.23,32.83,119.5,28.76,13.32,126.66,0.15%
450011,国富研究精选混合A,混合型,2026-06-04,3.2447,3.2447,-0.97,0.55,5.12,9.99,18.67,32.83,37.88,23.84,13.98,224.47,0.15%
002620,中邮未来新蓝筹混合,混合型,2026-06-04,3.128,3.128,0.9,-2.83,1.26,2.49,8.5,32.82,24.57,11.24,2.16,212.8,0.15%
012051,申万菱信乐道三年持有期混合,混合型,2026-06-04,1.1728,1.1728,-2.43,-3.5,-3.96,-6.15,9.55,32.82,63.64,22.36,4.89,17.28,0.15%
013160,创金合信碳中和混合A,混合型,2026-06-04,0.5392,0.5392,-0.66,-3.83,-4.41,-8.1,-1.08,32.81,18.79,-5.55,-3.87,-46.08,0.15%
006268,诺德量化核心C,混合型,2026-06-04,1.5512,1.6012,-0.08,-3.44,-0.63,1.51,9.8,32.79,75.42,48.17,6.98,62.42,0.00%
010788,华安优势企业混合C,混合型,2026-06-04,0.69,0.69,-0.66,-1.86,-1.2,-3.27,1.37,32.74,19.71,16.87,1.68,-31.0,0.00%
017200,广发ESG责任投资混合C,混合型,2026-06-04,1.1376,1.1376,1.84,3.38,11.45,16.88,23.96,32.73,34.44,19.47,21.23,13.76,0.00%
020843,联博智选混合C,混合型,2026-06-04,1.4238,1.4238,-0.37,0.66,4.0,7.03,10.63,32.73,42.78,nan,7.9,42.38,0.00%
010754,招商沪港深科技创新混合C,混合型,2026-06-04,1.8929,1.8929,0.55,-3.51,6.55,12.45,23.65,32.71,53.81,40.32,18.29,1.33,0.00%
001415,中信保诚新锐混合A,混合型,2026-06-04,1.3706,1.4913,-0.7,-0.32,1.85,6.9,9.9,32.68,34.11,30.29,6.94,54.11,0.15%
002123,华银外延增长主题灵活配置,混合型,2026-06-04,1.896,1.896,-0.52,1.77,3.61,8.65,24.08,32.68,21.85,-0.11,21.0,89.6,0.15%
011480,广发诚享混合C,混合型,2026-06-04,0.5284,0.5284,-0.17,-3.22,-1.67,2.21,10.22,32.66,5.76,-18.94,8.08,-47.16,0.00%
017606,华泰柏瑞轮动精选混合A,混合型,2026-06-04,1.4486,1.4717,-0.7,-1.7,-5.28,-4.36,10.15,32.66,35.75,49.21,6.22,47.98,0.15%
240002,华宝宝康配置混合,混合型,2026-06-04,4.3123,6.3223,-0.66,1.18,3.97,11.44,10.26,32.64,34.77,33.12,9.06,1308.73,0.12%
450003,国富潜力组合混合A,混合型,2026-06-04,1.256,3.134,-0.87,-0.87,3.46,6.53,15.34,32.63,35.64,18.27,10.47,394.99,0.15%
015309,国投瑞银境煊灵活配置混合E,混合型,2026-06-04,3.4979,3.4979,0.19,-0.43,-4.38,-8.95,6.86,32.63,39.66,17.75,3.2,15.1,0.00%
015190,汇添富行业整合混合C,混合型,2026-06-04,1.6999,1.6999,0.19,0.87,-1.84,-1.33,10.93,32.62,31.83,44.03,8.92,5.81,0.00%
014691,中加量化研选混合A,混合型,2026-06-04,1.3482,1.3482,-0.76,-2.64,-1.4,-1.67,12.6,32.61,60.23,42.49,7.1,34.82,0.12%
002046,中信保诚新锐混合B,混合型,2026-06-04,1.478,1.637,-0.69,-0.32,1.84,6.88,9.85,32.56,33.76,29.76,6.9,70.06,0.00%
002271,招商晟元价值驱动混合A,混合型,2026-06-04,1.28,1.28,0.91,0.45,7.26,11.61,21.14,32.55,42.19,-10.38,16.31,28.0,0.08%
013432,华泰柏瑞景气汇选三年持有期混合C,混合型,2026-06-04,1.296,1.296,-0.63,-1.72,-5.01,-3.91,10.05,32.53,33.58,47.66,6.95,29.6,0.00%
018699,国投瑞银盛煊混合C,混合型,2026-06-04,1.7335,1.7335,-0.24,0.41,-4.03,-8.8,7.16,32.53,63.43,nan,3.97,73.35,0.00%
014734,广发睿合混合A,混合型,2026-06-04,1.2396,1.2396,-0.72,-0.98,4.5,11.94,18.53,32.51,46.3,27.22,13.85,23.96,0.15%
011820,兴业兴智一年持有期混合A,混合型,2026-06-04,0.9521,0.9521,-0.45,-0.87,-0.3,3.37,1.46,32.49,47.16,27.39,-0.43,-4.79,0.15%
012383,宏利新兴景气龙头混合C,混合型,2026-06-04,0.9331,0.9331,2.56,2.26,16.73,19.08,12.12,32.49,55.52,48.63,15.0,-6.69,0.00%
018406,朱雀产业精选混合C,混合型,2026-06-04,1.351,1.351,0.57,-1.71,12.75,20.95,22.48,32.48,44.14,nan,23.22,35.1,0.00%
021693,招商资管智达量化选股混合发起C,混合型,2026-06-04,1.4369,1.4369,-0.15,-2.4,-1.82,0.13,10.37,32.48,nan,nan,7.42,43.69,0.00%
012528,广发鑫睿一年持有期混合A,混合型,2026-06-04,1.2147,1.2147,-0.39,-1.41,3.29,8.76,15.47,32.45,48.71,22.1,11.83,21.47,0.15%
013575,鹏扬品质精选混合A,混合型,2026-06-04,1.1722,1.1722,0.37,-0.56,0.02,1.89,14.67,32.45,34.88,19.05,10.58,17.22,0.15%
008228,宝盈研究精选混合C,混合型,2026-06-04,1.7353,1.7353,1.12,0.06,10.75,30.15,22.33,32.43,31.33,10.17,25.0,73.53,0.00%
001908,国投瑞银境煊灵活配置混合C,混合型,2026-06-04,3.4682,3.4682,0.19,-0.43,-4.4,-9.0,6.75,32.36,39.1,17.05,3.11,246.82,0.00%
004845,南华瑞盈混合发起A,混合型,2026-06-04,1.8172,1.8172,0.98,-1.05,11.4,19.99,34.26,32.36,63.99,64.36,30.69,81.72,0.10%
519039,长盛同德主题混合,混合型,2026-06-04,2.6543,7.6059,0.14,-0.36,4.94,13.09,22.22,32.34,52.28,45.99,15.2,165.43,0.15%
025598,国泰海通新锐量化选股混合A,混合型,2026-06-04,1.4249,1.4249,-0.13,-3.44,-1.17,0.48,12.3,32.33,40.83,34.92,7.49,41.29,0.12%
013161,创金合信碳中和混合C,混合型,2026-06-04,0.5292,0.5292,-0.66,-3.83,-4.44,-8.19,-1.27,32.3,17.86,-6.67,-4.03,-47.08,0.00%
017130,国投瑞银比较优势一年持有混合A,混合型,2026-06-04,1.3031,1.3031,0.2,1.75,3.18,4.31,12.07,32.29,22.69,30.99,10.37,30.31,0.15%
017600,华夏行业甄选混合A,混合型,2026-06-04,1.2254,1.2254,-3.01,-5.67,-10.03,0.56,-1.47,32.29,44.25,27.41,1.31,22.54,0.15%
011565,富国周期优势混合C,混合型,2026-06-04,2.8419,3.0895,-1.94,0.54,-5.7,-15.93,8.26,32.27,32.56,35.75,3.25,17.51,0.00%
012892,安信优质企业三年持有混合A,混合型,2026-06-04,1.1067,1.1067,0.11,0.98,7.07,17.57,13.62,32.27,42.63,33.39,14.93,10.67,0.15%
013884,交银主题优选混合C,混合型,2026-06-04,2.3658,2.3658,-0.28,-2.47,0.51,3.24,14.37,32.27,46.46,21.6,11.13,13.88,0.00%
018342,国富研究精选混合C,混合型,2026-06-04,3.2042,3.2042,-0.97,0.54,5.07,9.88,18.42,32.27,36.75,22.34,13.78,10.26,0.00%
000965,汇丰晋信新动力混合A,混合型,2026-06-04,2.1661,2.1661,-1.19,-0.02,-5.72,-6.27,1.89,32.25,40.59,41.75,-0.78,116.61,0.15%
016676,南方君誉混合A,混合型,2026-06-04,1.2994,1.2994,-1.52,0.78,-2.29,-6.57,11.65,32.24,33.14,29.49,6.44,29.94,0.15%
000433,安信鑫发优选混合A,混合型,2026-06-04,2.8396,2.8396,-0.19,1.34,3.21,11.14,14.67,32.23,42.79,43.13,12.6,183.96,0.10%
005651,万家量化同顺多策略混合C,混合型,2026-06-04,1.7225,1.7225,-0.82,-2.58,-5.14,6.52,20.6,32.21,60.08,43.4,12.93,72.25,0.00%
014692,中加量化研选混合C,混合型,2026-06-04,1.3291,1.3291,-0.75,-2.64,-1.42,-1.74,12.44,32.2,59.25,41.18,6.96,32.91,0.00%
005312,万家经济新动能混合C,混合型,2026-06-04,2.1562,2.1562,-1.8,-3.48,0.74,19.19,10.96,32.17,117.32,26.84,13.08,115.62,0.00%
010296,万家互联互通中国优势A,混合型,2026-06-04,0.968,0.968,-0.86,-2.04,-4.46,-2.63,7.31,32.15,48.74,8.96,0.83,-3.2,0.15%
015381,东方兴瑞趋势领航混合A,混合型,2026-06-04,1.2455,1.2955,-3.05,-3.61,-15.5,-20.55,-5.86,32.13,63.26,21.61,-10.77,30.64,0.15%
015657,富荣研究优选混合A,混合型,2026-06-04,1.3617,1.3617,-0.52,-6.36,0.74,4.62,2.25,32.11,30.34,nan,-0.91,36.17,0.15%
673110,西部利得新润混合A,混合型,2026-06-04,2.297,2.387,0.0,-1.2,2.23,6.1,13.04,32.09,61.42,52.52,9.28,147.06,0.12%
018175,富国龙头优势混合C,混合型,2026-06-04,1.6243,1.6243,0.91,-0.84,1.91,9.52,11.7,32.07,41.92,33.74,9.84,32.04,0.00%
020306,信澳星煜智选混合C,混合型,2026-06-04,1.8835,1.8835,-0.71,-3.53,-3.2,0.32,9.65,32.05,90.97,nan,7.33,88.35,0.00%
021273,摩根均衡精选混合A,混合型,2026-06-04,1.3787,1.3787,-0.92,0.44,-9.24,-2.12,10.3,32.02,nan,nan,4.19,37.87,0.15%
017607,华泰柏瑞轮动精选混合C,混合型,2026-06-04,1.4264,1.4494,-0.7,-1.71,-5.32,-4.48,9.88,32.0,34.42,46.99,6.0,45.72,0.00%
007733,南方智锐混合A,混合型,2026-06-04,1.5701,1.6401,-2.02,-0.22,-8.07,-9.24,0.22,31.99,38.63,42.35,-2.24,63.92,0.15%
014735,广发睿合混合C,混合型,2026-06-04,1.2191,1.2191,-0.72,-0.99,4.46,11.83,18.3,31.99,45.13,25.71,13.66,21.91,0.00%
660003,农银平衡双利混合,混合型,2026-06-04,1.7027,3.4592,-0.05,-0.75,3.99,9.27,14.29,31.96,25.07,20.3,10.39,371.99,0.15%
008132,鹏华价值驱动混合,混合型,2026-06-04,1.8158,1.8158,0.28,-2.83,4.76,16.1,21.34,31.95,38.88,33.13,23.07,81.58,0.15%
015633,中金景气驱动混合发起A,混合型,2026-06-04,1.4309,1.4309,-0.6,-0.1,2.53,7.58,10.18,31.94,46.61,37.52,7.47,43.09,0.15%
012342,广发瑞泽精选混合A,混合型,2026-06-04,1.0518,1.0518,-1.16,-2.59,-8.1,-8.45,-12.47,31.92,63.88,32.24,-10.92,5.18,0.15%
005120,摩根量化多因子混合,混合型,2026-06-04,1.6118,1.6118,-0.89,-3.57,-3.08,-0.94,11.01,31.91,46.75,25.2,6.8,61.16,0.15%
