# ts: 1780645794.4138129
基金代码,基金简称,基金类型,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
011652,招商港股通核心精选股票C,股票型,2026-06-04,0.8635,0.8635,-0.82,-3.12,2.54,-4.24,2.04,10.61,33.59,22.97,2.74,-13.65,0.00%
018462,光大智能汽车主题股票C,股票型,2026-06-04,0.893,0.893,0.04,-2.44,-9.37,0.51,-1.43,10.41,35.16,15.52,-6.39,29.55,0.00%
005267,嘉实价值精选股票A,股票型,2026-06-04,2.2269,2.2269,-1.53,1.03,-6.42,-10.07,-2.54,10.32,5.32,18.09,-2.73,122.69,0.15%
017932,富达传承6个月股票C,股票型,2026-06-04,1.2035,1.2035,0.48,-7.2,-9.14,-13.27,-0.69,10.32,25.44,22.24,-13.18,20.4,0.00%
019717,南方中小盘成长股票C,股票型,2026-06-04,1.1446,1.9756,-0.87,-0.34,-6.39,-6.99,1.87,10.26,15.46,nan,1.01,10.83,0.00%
021188,摩根红利优选股票C,股票型,2026-06-04,1.2187,1.2187,-0.46,2.34,-3.12,-3.15,3.68,10.25,nan,nan,4.24,21.87,0.00%
023947,嘉实价值精选股票C,股票型,2026-06-04,2.2146,2.2146,-1.54,1.02,-6.48,-10.21,-2.83,9.66,nan,nan,-2.97,11.53,0.00%
016847,中欧高端装备股票发起A,股票型,2026-06-04,0.9813,0.9813,-0.76,-7.03,-15.26,-16.24,1.56,9.41,20.6,7.29,-7.61,-1.87,0.15%
008736,南方高股息股票A,股票型,2026-06-04,1.0301,1.0301,-1.3,-0.75,-2.94,-3.88,-1.11,9.31,10.53,16.34,-0.89,3.01,0.15%
007354,创金合信港股通量化股票A,股票型,2026-06-04,0.9495,0.9495,-1.23,1.41,-1.89,-3.39,-6.83,9.14,35.58,29.98,-5.52,-5.05,0.15%
009017,银华港股通精选股票发起式A,股票型,2026-06-04,1.0508,1.0508,-0.92,0.04,-1.95,0.25,-4.98,8.93,23.55,15.17,-5.83,5.08,0.15%
016848,中欧高端装备股票发起C,股票型,2026-06-04,0.9641,0.9641,-0.76,-7.05,-15.3,-16.35,1.3,8.86,19.41,5.69,-7.81,-3.59,0.00%
000884,民生加银优选股票,股票型,2026-06-04,1.4855,1.8795,-0.79,1.48,-3.99,-6.87,3.95,8.5,9.71,-20.18,1.73,73.56,0.15%
008283,易方达金融行业股票发起式A,股票型,2026-06-04,1.5861,1.5861,-0.99,1.43,0.83,1.31,-2.03,8.46,41.04,41.0,-7.05,58.61,0.15%
008737,南方高股息股票C,股票型,2026-06-04,0.9829,0.9829,-1.3,-0.76,-3.01,-4.07,-1.5,8.44,8.79,13.59,-1.22,-1.71,0.00%
020759,建信红利精选股票发起A,股票型,2026-06-04,1.1115,1.1425,0.17,1.28,2.62,0.5,5.74,8.33,nan,nan,5.51,14.47,0.15%
007357,创金合信港股通量化股票C,股票型,2026-06-04,0.9088,0.9088,-1.23,1.38,-1.97,-3.6,-7.24,8.24,33.33,26.8,-5.87,-9.12,0.00%
014052,银华港股通精选股票发起式C,股票型,2026-06-04,0.9824,0.9824,-0.93,0.03,-2.34,-0.2,-5.5,8.1,17.36,9.12,-6.32,-20.98,0.00%
019026,易方达金融行业股票发起式C,股票型,2026-06-04,1.5527,1.5527,-0.99,1.42,0.78,1.18,-2.28,7.91,38.61,nan,-7.25,39.77,0.00%
020760,建信红利精选股票发起C,股票型,2026-06-04,1.1092,1.1412,0.17,1.28,2.58,0.41,5.54,7.91,nan,nan,5.34,14.33,0.00%
001473,建信大安全战略精选股票,股票型,2026-06-04,3.0313,3.0313,-0.91,0.18,-1.75,1.89,-0.81,7.89,10.45,10.05,-1.2,203.13,0.15%
540007,汇丰晋信中小盘股票,股票型,2026-06-04,2.9903,3.0103,-1.34,-6.93,-11.59,-20.61,-13.87,7.88,27.13,38.27,-19.02,204.5,0.15%
021570,华夏红利量化选股股票A,股票型,2026-06-04,1.1836,1.1836,-0.5,2.55,-2.25,-2.37,2.61,7.74,nan,nan,2.46,18.36,0.15%
003956,南方产业智选股票A,股票型,2026-06-04,2.0702,2.0702,-0.55,0.22,-6.2,-6.0,-2.38,7.72,14.52,30.32,-0.84,107.02,0.15%
009069,大成睿鑫股票A,股票型,2026-06-04,1.4403,1.4403,1.63,-2.54,-1.46,2.52,-2.68,7.68,24.93,33.62,-1.48,44.03,0.15%
005612,嘉实核心优势股票发起式,股票型,2026-06-04,1.6269,1.6269,-1.23,-0.28,-6.88,-8.62,-9.39,7.36,21.55,21.27,-10.94,62.69,0.15%
021571,华夏红利量化选股股票C,股票型,2026-06-04,1.1745,1.1745,-0.51,2.54,-2.29,-2.47,2.42,7.31,nan,nan,2.29,17.45,0.00%
009658,汇丰晋信中小盘低波动策略股票A,股票型,2026-06-04,0.8842,0.8842,-1.27,0.61,-4.06,-1.06,0.4,7.29,10.37,-9.24,2.44,-11.58,0.15%
022518,南方产业智选股票C,股票型,2026-06-04,2.0572,2.0572,-0.56,0.21,-6.24,-6.1,-2.59,7.27,nan,nan,-1.03,13.85,0.00%
009070,大成睿鑫股票C,股票型,2026-06-04,1.4073,1.4073,1.62,-2.56,-1.5,2.41,-2.88,7.24,23.93,32.03,-1.66,40.73,0.00%
008134,鹏华优选价值股票A,股票型,2026-06-04,1.5518,1.6683,-1.2,-0.87,-4.29,-4.96,-4.1,7.15,25.45,34.96,-3.1,71.7,0.15%
021167,中泰红利量化选股股票发起A,股票型,2026-06-04,1.11,1.11,-0.73,1.09,-4.43,-4.78,-3.41,6.68,11.0,nan,-2.3,11.0,0.15%
160127,南方新兴消费增长股票(LOF)A,股票型,2026-06-04,0.873,0.873,-0.46,-0.93,-4.01,9.48,1.52,6.59,33.83,33.73,3.15,312.8,0.15%
020258,鹏华优选价值股票C,股票型,2026-06-04,1.4376,1.4376,-1.2,-0.88,-4.35,-5.12,-4.4,6.49,23.89,nan,-3.37,43.76,0.00%
005707,富国港股通量化精选股票A,股票型,2026-06-04,1.2983,1.2983,-1.3,1.95,-1.47,0.36,-5.67,6.46,44.74,50.28,-3.33,29.83,0.15%
009775,汇丰晋信中小盘低波动策略股票C,股票型,2026-06-04,0.844,0.844,-1.28,0.6,-4.13,-1.26,0.0,6.44,8.62,-11.4,2.11,-15.6,0.00%
000471,富国城镇发展股票,股票型,2026-06-04,2.3835,2.8835,-1.39,-0.39,-5.27,-8.33,-1.66,6.36,5.46,7.46,-2.42,199.12,0.15%
014163,富国港股通量化精选股票C,股票型,2026-06-04,1.2821,1.2821,-1.3,1.95,-1.49,0.31,-5.7,6.34,43.6,48.84,-3.35,34.55,0.00%
160322,华夏港股通精选股票发起式(LOF)A,股票型,2026-06-04,1.1368,1.1868,-1.23,-0.04,-1.93,-0.79,-5.37,6.17,22.94,28.7,-5.0,18.56,0.15%
021168,中泰红利量化选股股票发起C,股票型,2026-06-04,1.0988,1.0988,-0.74,1.08,-4.47,-4.9,-3.65,6.14,9.88,nan,-2.5,9.88,0.00%
000916,前海开源股息率100强股票A,股票型,2026-06-04,1.7827,2.4637,-0.82,1.15,-3.05,-4.85,0.12,6.02,7.13,17.45,-0.24,185.02,0.15%
160144,南方新兴消费增长股票(LOF)C,股票型,2026-06-04,0.8449,0.8449,-0.47,-0.95,-4.08,9.29,1.2,5.93,32.26,31.36,2.86,-14.32,0.00%
004098,前海开源港股通股息率50强,股票型,2026-06-04,1.1308,1.1308,-1.25,1.86,-3.75,-9.02,-11.3,5.92,7.17,20.32,-7.77,13.08,0.15%
001878,嘉实沪港深精选股票,股票型,2026-06-04,2.481,2.549,-1.23,1.35,-6.31,-6.27,-10.72,5.84,23.99,32.74,-9.32,159.37,0.15%
000778,鹏华先进制造股票,股票型,2026-06-04,3.243,3.243,-0.46,-0.86,-4.79,-5.01,-5.29,5.74,11.02,20.51,-3.05,224.3,0.15%
021784,前海开源股息率100强股票C,股票型,2026-06-04,1.7695,1.7695,-0.82,1.14,-3.08,-4.95,-0.08,5.6,nan,nan,-0.4,7.92,0.00%
012884,华夏港股通精选股票发起式(LOF)C,股票型,2026-06-04,1.1049,1.1049,-1.23,-0.06,-2.0,-0.94,-5.66,5.53,21.47,26.55,-5.25,-32.96,0.00%
009864,招商景气优选股票A,股票型,2026-06-04,0.5962,0.5962,-0.57,-1.26,-7.87,-6.8,-4.35,5.5,8.97,1.88,-2.28,-40.38,0.15%
004683,建信高端医疗股票A,股票型,2026-06-04,1.4882,1.4882,-0.26,-4.12,-7.57,4.95,3.72,5.28,0.38,-19.43,6.67,48.82,0.15%
010998,博道消费智航A,股票型,2026-06-04,0.8844,0.8844,-0.99,-2.28,-6.45,-5.3,-4.12,5.27,20.92,8.72,-4.74,-11.56,0.15%
002334,汇丰晋信大盘波动股票A,股票型,2026-06-04,1.5941,1.5941,-1.02,1.08,-2.99,0.16,0.52,5.15,10.02,3.67,1.7,59.39,0.15%
006106,景顺长城量化港股通股票A,股票型,2026-06-04,1.133,1.133,-0.91,1.11,-2.99,-4.07,-7.1,5.12,30.53,30.17,-4.93,13.3,0.15%
000628,大成高鑫股票A,股票型,2026-06-04,5.0553,5.0553,-0.79,0.1,-4.08,-4.62,-3.74,5.04,22.55,40.78,-3.06,405.53,0.15%
016352,建信高端医疗股票C,股票型,2026-06-04,1.466,1.466,-0.27,-4.13,-7.6,4.85,3.52,4.86,-0.45,-20.42,6.49,-22.01,0.00%
001171,工银养老产业股票A,股票型,2026-06-04,1.535,1.535,-0.65,-2.97,-4.66,4.64,0.33,4.85,8.1,-8.58,1.12,53.5,0.15%
018695,博道消费智航C,股票型,2026-06-04,0.871,0.871,-0.99,-2.29,-6.5,-5.43,-4.36,4.76,19.68,nan,-4.94,6.96,0.00%
009865,招商景气优选股票C,股票型,2026-06-04,0.5703,0.5703,-0.58,-1.28,-7.94,-7.0,-4.73,4.64,7.24,-0.52,-2.61,-42.97,0.00%
002335,汇丰晋信大盘波动股票C,股票型,2026-06-04,1.5161,1.5161,-1.02,1.08,-3.04,0.03,0.27,4.63,8.94,2.14,1.49,51.59,0.00%
011066,大成高鑫股票C,股票型,2026-06-04,4.9498,4.9498,-0.79,0.08,-4.11,-4.72,-3.94,4.61,21.63,39.16,-3.23,60.14,0.00%
018861,景顺长城量化港股通股票C,股票型,2026-06-04,1.068,1.068,-0.91,1.09,-3.05,-4.22,-7.36,4.51,22.65,nan,-5.18,23.8,0.00%
012244,广发金融地产精选股票A,股票型,2026-06-04,0.8462,0.8462,-1.67,0.08,-1.75,-5.35,-0.28,4.44,22.21,9.26,-1.38,-15.38,0.15%
010204,中银港股通优势成长股票,股票型,2026-06-04,0.6985,0.6985,-0.94,-1.52,-1.84,-8.12,-5.98,4.3,11.44,21.25,-3.96,-30.15,0.15%
012238,工银养老产业股票C,股票型,2026-06-04,1.489,1.489,-0.67,-3.0,-4.73,4.42,0.0,4.2,6.81,-10.25,0.88,-31.98,0.00%
012245,广发金融地产精选股票C,股票型,2026-06-04,0.8296,0.8296,-1.67,0.07,-1.78,-5.44,-0.47,4.03,21.22,7.95,-1.52,-17.04,0.00%
007750,广发优势增长股票,股票型,2026-06-04,0.9441,0.9441,0.44,1.9,-1.17,-4.54,-3.25,3.67,6.55,-18.21,-3.31,-5.59,0.15%
001628,招商体育文化休闲股票A,股票型,2026-06-04,1.732,1.732,-2.37,-1.31,-7.73,-13.14,-6.68,3.65,32.21,-12.66,-9.46,73.2,0.15%
011220,南方匠心优选股票A,股票型,2026-06-04,0.8738,0.8738,-1.0,1.17,-5.79,-4.58,-2.52,3.46,7.06,27.34,-0.85,-12.62,0.15%
009240,泰康蓝筹优势一年持有股票,股票型,2026-06-04,0.9922,0.9922,0.7,-1.64,4.52,4.42,-2.64,3.43,2.72,-2.79,0.01,-0.78,0.15%
020768,中信保诚国企红利量化选股股票A,股票型,2026-06-04,1.1061,1.1181,-0.27,2.77,-2.12,-2.28,-0.04,3.39,11.42,nan,1.46,11.83,0.15%
001583,安信新常态股票A,股票型,2026-06-04,1.7385,2.0701,-1.04,0.06,-2.63,-4.27,-5.01,3.1,6.08,17.44,-3.1,133.16,0.15%
009805,国泰医药健康股票A,股票型,2026-06-04,0.8121,0.8121,-0.66,-5.83,-10.49,-3.96,0.66,2.95,1.95,-11.12,1.88,-18.79,0.15%
021629,华安红利机遇股票发起式A,股票型,2026-06-04,1.098,1.1491,-0.51,2.43,-4.6,-5.64,-3.92,2.93,nan,nan,-3.78,14.94,0.15%
015395,招商体育文化休闲股票C,股票型,2026-06-04,1.674,1.674,-2.39,-1.36,-7.77,-13.31,-7.0,2.89,30.07,-14.72,-9.76,12.5,0.00%
011221,南方匠心优选股票C,股票型,2026-06-04,0.8464,0.8464,-1.01,1.15,-5.84,-4.72,-2.81,2.83,5.8,25.08,-1.1,-15.36,0.00%
020769,中信保诚国企红利量化选股股票C,股票型,2026-06-04,1.0912,1.1032,-0.28,2.75,-2.18,-2.43,-0.34,2.75,10.07,nan,1.2,10.34,0.00%
011726,安信新常态股票C,股票型,2026-06-04,1.7039,1.7039,-1.04,0.05,-2.67,-4.37,-5.2,2.68,5.3,16.1,-3.27,15.71,0.00%
021630,华安红利机遇股票发起式C,股票型,2026-06-04,1.09,1.1411,-0.51,2.42,-4.65,-5.73,-4.12,2.52,nan,nan,-3.95,14.12,0.00%
001579,国泰大农业股票A,股票型,2026-06-04,1.7491,1.7491,-1.95,-2.83,-11.63,-11.72,-3.98,2.51,5.6,-7.08,-7.59,74.91,0.15%
012930,中庚价值先锋股票,股票型,2026-06-04,0.993,0.993,-1.72,-4.4,-11.73,-11.18,-2.56,2.48,9.45,-16.47,-4.98,-0.7,0.15%
011326,国泰医药健康股票C,股票型,2026-06-04,0.796,0.796,-0.66,-5.83,-10.53,-4.06,0.44,2.41,1.26,-12.06,1.69,-20.49,0.00%
450009,国富中小盘股票A,股票型,2026-06-04,2.591,3.6054,-1.48,-0.43,-5.33,-6.41,-3.11,2.39,10.04,3.07,-3.43,368.52,0.15%
021830,国寿安保农业产业股票发起式A,股票型,2026-06-04,1.1904,1.1904,-1.89,-2.86,-11.16,-9.03,-6.07,2.38,nan,nan,-7.89,19.04,0.12%
017948,国富中小盘股票C,股票型,2026-06-04,2.5586,2.5586,-1.48,-0.44,-5.36,-6.51,-3.31,1.99,9.16,1.83,-3.59,-1.62,0.00%
021983,中信保诚红利领航量化股票A,股票型,2026-06-04,1.0216,1.0216,-0.64,1.27,-3.58,-3.94,-1.49,1.99,nan,nan,-0.62,2.16,0.15%
015588,国泰大农业股票C,股票型,2026-06-04,1.7078,1.7078,-1.95,-2.84,-11.68,-11.85,-4.27,1.9,4.33,-8.75,-7.83,-26.17,0.00%
021831,国寿安保农业产业股票发起式C,股票型,2026-06-04,1.1795,1.1795,-1.89,-2.87,-11.2,-9.14,-6.3,1.87,nan,nan,-8.08,17.95,0.00%
000960,招商医药健康产业股票,股票型,2026-06-04,1.761,1.761,-1.12,-4.76,-11.28,-2.28,-3.98,1.79,6.53,-18.13,-2.92,76.1,0.15%
001186,富国文体健康股票A,股票型,2026-06-04,2.534,2.534,-1.17,-5.87,-9.08,-15.48,-13.16,1.56,17.21,10.17,-13.01,153.4,0.15%
021984,中信保诚红利领航量化股票C,股票型,2026-06-04,1.0121,1.0121,-0.65,1.26,-3.64,-4.08,-1.8,1.37,nan,nan,-0.88,1.21,0.00%
001645,国泰大健康股票A,股票型,2026-06-04,1.951,2.543,-0.51,-2.74,-8.66,-11.96,-3.94,1.25,-10.09,-30.57,-4.08,140.23,0.15%
011373,招商前沿医疗保健股票A,股票型,2026-06-04,0.5541,0.5541,-1.18,-4.76,-12.16,-3.13,-9.52,1.15,20.22,-14.69,-4.25,-44.59,0.15%
011125,富国文体健康股票C,股票型,2026-06-04,2.454,2.454,-1.21,-5.9,-9.18,-15.64,-13.44,0.95,15.81,8.2,-13.26,12.98,0.00%
011321,国泰大健康股票C,股票型,2026-06-04,1.909,1.909,-0.52,-2.75,-8.7,-12.07,-4.17,0.85,-10.84,-31.43,-4.26,-33.51,0.00%
004403,平安股息精选沪港深A,股票型,2026-06-04,1.4657,1.4657,-1.05,2.14,-6.14,-2.67,-3.7,0.71,4.05,12.37,1.12,46.57,0.15%
003298,嘉实物流产业股票A,股票型,2026-06-04,2.277,2.277,-0.39,-3.48,-7.93,-11.33,-10.04,0.49,0.04,-6.26,-13.55,127.7,0.15%
007523,汇添富内需增长股票A,股票型,2026-06-04,1.1732,1.1732,-1.24,-1.73,-4.75,-7.82,-9.29,0.47,4.02,-4.97,-7.53,17.32,0.15%
011374,招商前沿医疗保健股票C,股票型,2026-06-04,0.5327,0.5327,-1.19,-4.79,-12.24,-3.34,-9.88,0.36,18.33,-16.7,-4.57,-46.73,0.00%
005303,嘉实医药健康股票A,股票型,2026-06-04,1.5884,1.5884,-1.24,-3.12,-11.92,-2.15,-10.64,0.34,11.33,-3.84,-7.44,58.84,0.15%
008958,嘉实回报精选股票,股票型,2026-06-04,0.9544,0.9544,-0.89,-0.02,-3.23,-0.17,-4.89,0.2,2.62,-5.33,-3.88,-4.57,0.15%
013490,同泰金融精选股票A,股票型,2026-06-04,0.9635,0.9635,-1.11,-0.63,-2.96,-6.63,-13.16,0.07,19.75,19.38,-16.5,-3.65,0.15%
003299,嘉实物流产业股票C,股票型,2026-06-04,2.195,2.195,-0.41,-3.47,-7.97,-11.42,-10.26,0.0,-0.9,-7.62,-13.72,119.5,0.00%
004404,平安股息精选沪港深C,股票型,2026-06-04,1.3564,1.3564,-1.06,2.12,-6.22,-2.87,-4.08,-0.09,2.42,9.71,0.77,35.64,0.00%
007524,汇添富内需增长股票C,股票型,2026-06-04,1.1242,1.1242,-1.24,-1.74,-4.8,-7.96,-9.56,-0.12,2.79,-6.66,-7.76,12.42,0.00%
010434,红土创新医疗保健股票A,股票型,2026-06-04,1.2101,1.2101,1.38,-2.98,-3.25,2.86,-2.83,-0.18,12.36,-11.17,3.43,21.01,0.15%
013491,同泰金融精选股票C,股票型,2026-06-04,0.9462,0.9462,-1.11,-0.63,-2.99,-6.71,-13.32,-0.31,18.82,17.95,-16.63,-5.38,0.00%
005304,嘉实医药健康股票C,股票型,2026-06-04,1.4858,1.4858,-1.24,-3.14,-11.98,-2.34,-10.99,-0.45,9.57,-6.08,-7.75,48.58,0.00%
519193,万家消费成长,股票型,2026-06-04,1.8202,1.8202,0.49,0.84,0.13,-4.79,-4.95,-0.69,-8.86,-19.87,-8.74,82.02,0.15%
006781,汇丰晋信港股通精选股票,股票型,2026-06-04,0.902,0.902,-1.41,-0.45,-5.47,-6.75,-17.37,-1.06,34.21,15.26,-13.35,-9.8,0.15%
001651,工银新蓝筹股票A,股票型,2026-06-04,2.609,2.609,-0.84,-0.8,-3.41,-10.99,-7.38,-1.25,2.8,12.07,-10.93,160.9,0.15%
006002,工银医药健康股票A,股票型,2026-06-04,1.943,2.4906,-1.08,-4.19,-14.45,-2.74,-15.77,-1.48,16.96,-8.8,-10.25,133.31,0.15%
001195,工银农业产业股票,股票型,2026-06-04,0.981,0.981,-2.0,-2.19,-12.41,-14.02,-6.12,-1.6,-3.73,-3.06,-7.45,-1.9,0.15%
011476,工银新蓝筹股票C,股票型,2026-06-04,2.545,2.545,-0.86,-0.82,-3.45,-11.08,-7.62,-1.74,1.76,10.41,-11.11,-10.58,0.00%
006003,工银医药健康股票C,股票型,2026-06-04,1.8475,2.3907,-1.09,-4.21,-14.5,-2.89,-16.03,-2.07,15.58,-10.42,-10.48,122.35,0.00%
001230,鹏华医药科技股票A,股票型,2026-06-04,1.5481,1.5481,-1.21,-6.23,-8.65,-4.72,-10.04,-2.28,47.23,34.97,-8.62,54.81,0.15%
010709,安信医药健康股票A,股票型,2026-06-04,1.2379,1.2959,-0.35,-2.24,-13.23,-6.51,-14.5,-2.3,18.7,-3.48,-9.02,29.61,0.15%
017900,鹏华医药科技股票C,股票型,2026-06-04,1.2957,1.2957,-1.21,-6.23,-8.68,-4.82,-10.21,-2.67,46.06,33.44,-8.77,29.57,0.00%
010710,安信医药健康股票C,股票型,2026-06-04,1.2054,1.2624,-0.36,-2.25,-13.27,-6.63,-14.72,-2.78,17.51,-4.93,-9.22,26.17,0.00%
320020,诺安策略精选股票A,股票型,2026-06-04,1.7477,2.5474,-1.06,1.08,-3.2,-1.75,-4.39,-2.89,7.48,-14.26,-2.72,154.74,0.15%
024270,诺安策略精选股票C,股票型,2026-06-04,1.7385,1.7385,-1.05,1.07,-3.23,-1.85,-4.58,-3.28,nan,nan,-2.89,-3.02,0.00%
000711,嘉实医疗保健股票,股票型,2026-06-04,1.874,1.874,-1.32,-4.68,-11.94,-1.0,-9.82,-3.4,7.83,-11.39,-7.96,87.4,0.15%
014121,大成品质医疗股票A,股票型,2026-06-04,0.7599,0.7599,-0.8,-0.94,-7.81,-6.68,-14.05,-3.46,-0.07,-18.88,-12.19,-24.01,0.15%
010409,富国消费精选30股票A,股票型,2026-06-04,1.0108,1.0108,0.29,1.27,3.54,9.63,0.52,-3.5,33.56,33.33,4.28,1.08,0.15%
008075,招商核心优选股票A,股票型,2026-06-04,0.7647,0.7647,-1.75,-1.65,-8.36,-6.37,-10.08,-3.56,-3.7,-14.83,-8.61,-23.53,0.15%
005662,嘉实金融精选股票A,股票型,2026-06-04,1.1916,1.1916,-1.1,0.55,-5.91,-6.38,-7.61,-3.6,20.23,17.98,-9.4,19.16,0.15%
010469,圆信永丰聚优股票A,股票型,2026-06-04,1.1254,1.1254,-1.57,-5.66,-11.74,-9.56,-11.37,-3.84,28.93,17.38,-9.95,12.54,0.15%
014122,大成品质医疗股票C,股票型,2026-06-04,0.7473,0.7473,-0.8,-0.94,-7.85,-6.79,-14.23,-3.85,-0.88,-19.88,-12.35,-25.27,0.00%
007287,合煦智远消费主题股票发起式A,股票型,2026-06-04,1.093,1.093,-1.21,-1.62,-1.6,-3.56,-6.88,-3.89,-4.99,-6.37,-7.29,9.3,0.15%
008412,长盛竞争优势A,股票型,2026-06-04,0.7084,0.7084,-1.28,-0.6,-6.52,-8.42,-9.83,-3.89,-2.46,-21.3,-9.54,-29.16,0.15%
004995,广发品牌消费股票发起式A,股票型,2026-06-04,1.3733,1.3733,0.39,-3.46,-3.62,-4.29,-4.21,-3.91,1.69,-6.68,-4.69,37.33,0.15%
013132,创金合信文娱媒体股票发起A,股票型,2026-06-04,1.3121,1.3121,-1.34,0.48,-4.71,-7.85,-13.98,-4.01,30.16,26.61,-13.35,31.21,0.15%
021605,富国消费精选30股票C,股票型,2026-06-04,0.998,0.998,0.3,1.27,3.49,9.47,0.22,-4.08,nan,nan,4.02,33.44,0.00%
005663,嘉实金融精选股票C,股票型,2026-06-04,1.1432,1.1432,-1.11,0.54,-5.96,-6.5,-7.85,-4.09,19.05,16.21,-9.59,14.32,0.00%
010470,圆信永丰聚优股票C,股票型,2026-06-04,1.1024,1.1024,-1.59,-5.67,-11.78,-9.65,-11.56,-4.23,27.9,15.96,-10.1,10.24,0.00%
001193,中金消费升级股票A,股票型,2026-06-04,0.9094,0.9094,-1.39,-2.38,-8.19,-10.91,-7.26,-4.3,2.15,-13.33,-12.83,-9.06,0.15%
010245,广发品牌消费股票发起式C,股票型,2026-06-04,1.3436,1.3436,0.39,-3.46,-3.66,-4.39,-4.39,-4.3,0.88,-7.8,-4.85,-22.95,0.00%
008076,招商核心优选股票C,股票型,2026-06-04,0.7263,0.7263,-1.75,-1.65,-8.42,-6.55,-10.42,-4.32,-5.22,-16.84,-8.91,-27.37,0.00%
024196,中金消费升级股票C,股票型,2026-06-04,0.9094,0.9094,-1.39,-2.38,-8.2,-10.94,-7.33,-4.34,nan,nan,-12.88,0.89,0.00%
007288,合煦智远消费主题股票发起式C,股票型,2026-06-04,1.0545,1.0545,-1.22,-1.63,-1.66,-3.69,-7.12,-4.38,-5.95,-7.78,-7.5,5.45,0.00%
008413,长盛竞争优势C,股票型,2026-06-04,0.6758,0.6758,-1.3,-0.63,-6.61,-8.61,-10.19,-4.67,-4.02,-23.18,-9.86,-32.42,0.00%
012210,申万菱信智能汽车股票A,股票型,2026-06-04,0.6596,0.6596,-2.05,-5.81,-4.83,-6.74,-13.14,-4.72,5.87,-22.2,-13.44,-34.04,0.15%
013133,创金合信文娱媒体股票发起C,股票型,2026-06-04,1.2776,1.2776,-1.34,0.47,-4.76,-7.96,-14.31,-4.73,28.52,24.4,-13.65,27.76,0.00%
012211,申万菱信智能汽车股票C,股票型,2026-06-04,0.6466,0.6466,-2.05,-5.83,-4.88,-6.83,-13.32,-5.09,5.02,-23.13,-13.59,-35.34,0.00%
000854,鹏华养老产业股票,股票型,2026-06-04,2.338,2.338,-0.97,-5.54,-7.41,-3.79,-10.49,-5.23,7.25,-17.36,-8.53,133.8,0.15%
001626,国泰央企改革股票A,股票型,2026-06-04,1.5525,1.5525,-1.28,-0.75,-6.53,-11.55,-11.0,-5.34,8.35,7.81,-13.22,55.25,0.15%
001044,嘉实新消费股票A,股票型,2026-06-04,2.383,2.453,-1.49,-0.79,-5.14,-0.75,-4.53,-5.7,-8.98,1.02,-2.42,149.7,0.15%
019117,国泰央企改革股票C,股票型,2026-06-04,1.5351,1.5351,-1.28,-0.76,-6.57,-11.66,-11.22,-5.81,7.3,nan,-13.4,6.85,0.00%
000780,鹏华医疗保健股票,股票型,2026-06-04,1.871,1.871,-1.11,-6.4,-8.55,-4.1,-11.24,-5.89,7.84,-16.7,-9.31,87.1,0.15%
023967,嘉实新消费股票C,股票型,2026-06-04,2.369,2.369,-1.5,-0.8,-5.2,-0.88,-4.82,-6.29,nan,nan,-2.67,-4.71,0.00%
000831,工银医疗保健股票,股票型,2026-06-04,2.527,2.527,-0.67,-4.17,-11.18,-1.21,-10.58,-6.3,1.45,-15.96,-7.61,152.7,0.15%
006692,金信消费升级股票A,股票型,2026-06-04,1.4765,2.2455,-0.57,-3.58,-7.02,-16.09,-14.75,-6.34,2.85,-4.2,-20.64,132.98,0.15%
010341,招商产业精选股票A,股票型,2026-06-04,1.0507,1.0507,-1.55,-0.49,-11.26,-15.24,-10.23,-6.5,15.49,32.38,-11.97,5.07,0.15%
001766,摩根医疗健康股票A,股票型,2026-06-04,1.3923,1.3923,-0.99,-3.75,-10.24,2.15,-8.62,-6.66,7.65,-10.86,-4.99,39.23,0.15%
008303,宝盈龙头优选股票A,股票型,2026-06-04,1.2365,1.2786,-1.25,-0.84,-5.21,-8.01,-6.82,-6.69,9.17,23.97,-6.05,27.9,0.15%
001726,汇添富新兴消费股票A,股票型,2026-06-04,1.3,1.3,-1.22,-1.59,-8.52,-6.47,-11.92,-6.88,-4.9,-16.45,-12.4,30.0,0.15%
008923,建信医疗健康行业股票A,股票型,2026-06-04,1.2695,1.2695,-0.6,-4.31,-12.94,0.22,-14.2,-7.08,19.84,10.39,-5.28,26.95,0.15%
006693,金信消费升级股票C,股票型,2026-06-04,1.4751,2.2248,-0.57,-3.59,-7.09,-16.26,-15.09,-7.09,1.21,-6.48,-20.91,119.78,0.00%
014932,摩根医疗健康股票C,股票型,2026-06-04,1.3545,1.3545,-0.99,-3.77,-10.29,2.0,-8.89,-7.22,6.37,-12.46,-5.23,-38.13,0.00%
010342,招商产业精选股票C,股票型,2026-06-04,1.0039,1.0039,-1.55,-0.51,-11.32,-15.4,-10.58,-7.25,13.46,29.02,-12.27,0.39,0.00%
000974,安信消费医药股票A,股票型,2026-06-04,1.1911,1.2508,-1.42,-4.42,-12.23,-8.92,-12.99,-7.42,3.65,-3.87,-12.75,24.12,0.15%
009898,民生加银医药健康股票A,股票型,2026-06-04,0.4145,0.4145,-1.1,-5.15,-15.24,-5.24,-19.39,-7.44,7.69,-18.29,-12.48,-58.55,0.15%
