ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20250701,994.7951,1002.0854,1002.0854,992.5485,1003.4137,-8.6186,-0.8589,4880849.0,28040484.517
000688.SH,20250702,982.6362,992.3831,992.4732,981.2204,994.7951,-12.1589,-1.2223,5951274.0,23991637.171
000688.SH,20250703,984.9489,984.3377,987.0935,980.8135,982.6362,2.3127,0.2354,4610810.0,19704363.3
000688.SH,20250704,984.8018,984.5284,997.4055,976.8286,984.9489,-0.1471,-0.0149,5304787.0,24524009.279
000688.SH,20250707,978.2931,983.1983,987.1056,976.9048,984.8018,-6.5087,-0.6609,3791107.0,17519394.051
000688.SH,20250708,991.9481,978.9046,993.1864,977.6001,978.2931,13.655,1.3958,6157517.0,23087551.122
000688.SH,20250709,983.1111,991.3416,993.6112,981.5005,991.9481,-8.837,-0.8909,4702308.0,20413676.273
000688.SH,20250710,979.9891,981.7351,986.3087,978.8926,983.1111,-3.122,-0.3176,5437181.0,22167641.726
000688.SH,20250711,994.4481,980.3754,1000.0348,979.176,979.9891,14.459,1.4754,6002557.0,31328303.456
000688.SH,20250714,992.3886,995.2883,998.9686,992.3886,994.4481,-2.0595,-0.2071,4576455.0,22922459.142
000688.SH,20250715,996.2455,990.7305,998.0838,986.4989,992.3886,3.8569,0.3886,5167869.0,26658718.51
000688.SH,20250716,997.6299,996.3324,1008.4665,994.3798,996.2455,1.3844,0.139,4262078.0,26893239.242
000688.SH,20250717,1005.648,997.7115,1005.6653,992.5558,997.6299,8.0181,0.8037,5353465.0,28343835.519
000688.SH,20250718,1007.5252,1008.1333,1013.1214,1003.0889,1005.648,1.8772,0.1867,4976351.0,26946168.549
000688.SH,20250721,1007.8938,1007.5845,1010.3445,1005.0314,1007.5252,0.3686,0.0366,5808705.0,26906563.356
000688.SH,20250722,1016.2653,1007.5126,1019.0296,1005.8381,1007.8938,8.3715,0.8306,6977007.0,31505202.793
000688.SH,20250723,1020.8554,1016.5813,1030.5447,1014.8445,1016.2653,4.5901,0.4517,7053932.0,33385942.319
000688.SH,20250724,1032.8379,1019.7195,1032.8379,1019.3087,1020.8554,11.9825,1.1738,7214478.0,32633729.553
000688.SH,20250725,1054.1956,1032.448,1059.7336,1028.7886,1032.8379,21.3577,2.0679,7433888.0,41937228.168
000688.SH,20250728,1055.1086,1054.9059,1059.0498,1048.5481,1054.1956,0.913,0.0866,6319298.0,35094152.852
000688.SH,20250729,1070.4479,1053.1178,1071.4369,1051.5528,1055.1086,15.3393,1.4538,6913306.0,40516759.456
000688.SH,20250730,1058.5715,1065.9386,1073.816,1051.1076,1070.4479,-11.8764,-1.1095,6832508.0,35323137.071
000688.SH,20250731,1047.8699,1057.3203,1070.7594,1045.4505,1058.5715,-10.7016,-1.0109,8360018.0,45684318.295
000688.SH,20250801,1036.7746,1047.375,1056.4184,1029.53,1047.8699,-11.0953,-1.0588,6263113.0,33049271.021
000688.SH,20250804,1049.4062,1034.1273,1049.459,1033.854,1036.7746,12.6316,1.2184,5928392.0,33222283.957
000688.SH,20250805,1053.6462,1048.714,1054.1066,1046.5275,1049.4062,4.24,0.404,5487126.0,26801640.177
000688.SH,20250806,1059.7614,1051.8721,1060.4018,1049.598,1053.6462,6.1152,0.5804,6070429.0,34761262.507
000688.SH,20250807,1058.2051,1059.8447,1069.0444,1053.7306,1059.7614,-1.5563,-0.1469,6183818.0,38436154.459
000688.SH,20250808,1043.5366,1052.461,1052.7355,1042.8386,1058.2051,-14.6685,-1.3862,6792742.0,33381498.692
000688.SH,20250811,1049.7296,1043.2274,1053.6954,1043.0766,1043.5366,6.193,0.5935,6343111.0,30339848.725
000688.SH,20250812,1069.8089,1048.2065,1077.8758,1044.3255,1049.7296,20.0793,1.9128,7744626.0,53180289.11
000688.SH,20250813,1077.6978,1069.5221,1079.1387,1067.501,1069.8089,7.8889,0.7374,7496928.0,47687324.639
000688.SH,20250814,1085.7358,1079.2243,1109.8543,1079.2243,1077.6978,8.038,0.7458,9639960.0,65652300.401
000688.SH,20250815,1101.2931,1079.1607,1104.4999,1076.9974,1085.7358,15.5573,1.4329,9527128.0,53157191.843
000688.SH,20250818,1124.8218,1114.3204,1138.421,1105.5837,1101.2931,23.5287,2.1365,12605477.0,68521267.943
000688.SH,20250819,1112.2662,1122.6391,1133.6292,1111.6597,1124.8218,-12.5556,-1.1162,8425769.0,54923342.427
